Ewe/V	<I>/mA	time/s	cycle number	
-1,4149207E-001	-3,508780016636581E-002	2,315279941511108E+001	3,000000000000000E+000
-1,4319965E-001	-3,609146862436291E-002	2,318679941425216E+001	3,000000000000000E+000
-1,4489789E-001	-3,696310071245518E-002	2,322079941339325E+001	3,000000000000000E+000
-1,4660728E-001	-3,793175115060862E-002	2,325479941253434E+001	3,000000000000000E+000
-1,4831889E-001	-3,874735010685948E-002	2,328879941167543E+001	3,000000000000000E+000
-1,5001632E-001	-3,970880458193773E-002	2,332269941081904E+001	3,000000000000000E+000
-1,5170692E-001	-4,055723178862519E-002	2,335659940996266E+001	3,000000000000000E+000
-1,5339646E-001	-4,143885068333464E-002	2,339059940910374E+001	3,000000000000000E+000
-1,5511057E-001	-4,226607779673941E-002	2,342459940824483E+001	3,000000000000000E+000
-1,5682040E-001	-4,310328648352879E-002	2,345859940738592E+001	3,000000000000000E+000
-1,5850385E-001	-4,392172216284940E-002	2,349259940652701E+001	3,000000000000000E+000
-1,6018790E-001	-4,479693138455310E-002	2,352659940566809E+001	3,000000000000000E+000
-1,6190344E-001	-4,552773992509140E-002	2,356059940480918E+001	3,000000000000000E+000
-1,6360101E-001	-4,634349220395961E-002	2,359459940395027E+001	3,000000000000000E+000
-1,6531920E-001	-4,709098998500860E-002	2,362859940309136E+001	3,000000000000000E+000
-1,6700745E-001	-4,779974250413943E-002	2,366259940223244E+001	3,000000000000000E+000
-1,6870306E-001	-4,854500672081455E-002	2,369659940137353E+001	3,000000000000000E+000
-1,7039570E-001	-4,933765740497598E-002	2,373059940051462E+001	3,000000000000000E+000
